codigo,label,poblacion,coordenadas
47105,Olmos de Esgueva,187,Point(-4.523055555 41.688333333)
47106,Olmos de Peñafiel,35,Point(-4.0425 41.571944444)
47109,Palazuelo de Vedija,164,Point(-5.1449792 41.9296483)
47110,La Parrilla,471,Point(-4.530277777 41.536111111)
47111,La Pedraja de Portillo,1186,Point(-4.646944444 41.471388888)
47112,Pedrajas de San Esteban,3434,Point(-4.5807181 41.3419664)
47113,Pedrosa del Rey,147,Point(-5.206111111 41.556111111)
47114,Peñafiel,5143,Point(-4.1227931 41.5975136)
47115,Peñaflor de Hornija,350,Point(-4.983888888 41.711388888)
47116,Pesquera de Duero,403,Point(-4.1575 41.642777777)
47117,Piña de Esgueva,313,Point(-4.427222222 41.728888888)
47118,Piñel de Abajo,165,Point(-4.147222222 41.674444444)
47119,Piñel de Arriba,81,Point(-4.127777777 41.699444444)
47121,Pollos,565,Point(-5.1275 41.444722222)
47122,Portillo,2377,Point(-4.5887736 41.4787706)
47123,Pozal de Gallinas,556,Point(-4.836111111 41.318333333)
47124,Pozaldez,503,Point(-4.8446431 41.3721132)
47125,Pozuelo de la Orden,56,Point(-5.259444444 41.821388888)
47126,Puras,44,Point(-4.649166666 41.183611111)
47127,Quintanilla de Arriba,161,Point(-4.215555555 41.620277777)
47128,Quintanilla del Molar,43,Point(-5.4493242 41.9890105)
47129,Quintanilla de Onésimo,1043,Point(-4.363611111 41.627222222)
47130,Quintanilla de Trigueros,100,Point(-4.658888888 41.854722222)
47131,Rábano,169,Point(-4.060555555 41.532777777)
47132,Ramiro,44,Point(-4.786111111 41.228611111)
47133,Renedo de Esgueva,3993,Point(-4.6276293 41.6539858)
47134,Roales de Campos,155,Point(-5.475555555 42.030277777)
47135,Robladillo,86,Point(-4.909722222 41.608333333)
47137,Roturas,26,Point(-4.118888888 41.667777777)
47138,Rubí de Bracamonte,207,Point(-4.92491 41.21421)
47138,Rubí de Bracamonte,207,Point(-4.921944444 41.215277777)
47139,Rueda,1118,Point(-4.959722222 41.413888888)
47140,Saelices de Mayorga,116,Point(-5.206666666 42.211111111)
47141,Salvador de Zapardiel,99,Point(-4.874722222 41.116666666)
47142,San Cebrián de Mazote,99,Point(-5.147852 41.679948)
47143,San Llorente,93,Point(-4.064722222 41.686944444)
47144,San Martín de Valvení,78,Point(-4.566388888 41.752777777)
47145,San Miguel del Arroyo,641,Point(-4.4575 41.442222222)
47146,San Miguel del Pino,365,Point(-4.911111111 41.509166666)
47147,San Pablo de la Moraleja,113,Point(-4.7775 41.160277777)
47148,San Pedro de Latarce,429,Point(-5.325555555 41.735555555)
47149,San Pelayo,42,Point(-5.033611111 41.679722222)
47150,San Román de Hornija,295,Point(-5.282777777 41.481666666)
47151,San Salvador,20,Point(-5.088055555 41.620833333)
47152,Santa Eufemia del Arroyo,78,Point(-5.266666666 41.894722222)
47153,Santervás de Campos,100,Point(-5.100833333 42.216944444)
47154,Santibáñez de Valcorba,195,Point(-4.451388888 41.57)
47155,Santovenia de Pisuerga,4762,Point(-4.688333333 41.696388888)
47156,San Vicente del Palacio,155,Point(-4.851388888 41.219166666)
47157,Sardón de Duero,600,Point(-4.433611111 41.609166666)
47158,La Seca,1015,Point(-4.906944444 41.414444444)
47159,Serrada,1117,Point(-4.861111111 41.459166666)
47160,Siete Iglesias de Trabancos,413,Point(-5.184444444 41.351666666)
47161,Simancas,5533,Point(-4.8268456 41.5904328)
47162,Tamariz de Campos,85,Point(-5.024722222 41.9775)
47163,Tiedra,273,Point(-5.266944444 41.651666666)
47164,Tordehumos,362,Point(-5.161111111 41.814722222)
47165,Tordesillas,8773,Point(-5.0004844 41.5008635)
47166,Torrecilla de la Abadesa,237,Point(-5.089166666 41.485)
47167,Torrecilla de la Orden,226,Point(-5.223611111 41.217777777)
47168,Torrecilla de la Torre,27,Point(-5.048611111 41.665833333)
47169,Torre de Esgueva,60,Point(-4.199722222 41.768055555)
47170,Torre de Peñafiel,57,Point(-4.088611111 41.536388888)
47171,Torrelobatón,387,Point(-5.025277777 41.647777777)
47172,Torrescárcela,162,Point(-4.318055555 41.484444444)
47173,Traspinedo,1308,Point(-4.472222222 41.575833333)
47174,Trigueros del Valle,320,Point(-4.650555555 41.83)
47175,Tudela de Duero,8861,Point(-4.5802535 41.5846943)
47176,La Unión de Campos,210,Point(-5.325277777 42.076944444)
47177,Urones de Castroponce,94,Point(-5.281666666 42.098611111)
47178,Urueña,200,Point(-5.203333333 41.726944444)
47179,Valbuena de Duero,385,Point(-4.291111111 41.6425)
47180,Valdearcos de la Vega,56,Point(-4.0475 41.642777777)
47181,Valdenebro de los Valles,187,Point(-4.969444444 41.855)
47182,Valdestillas,1634,Point(-4.7707764 41.4768774)
47183,Valdunquillo,111,Point(-5.309444444 42.041388888)
47184,Valoria la Buena,740,Point(-4.531944444 41.8)
47185,Valverde de Campos,89,Point(-5.036944444 41.834722222)
47186,Valladolid,302614,Point(-4.728561111 41.651980555)
47187,Vega de Ruiponce,81,Point(-5.115 42.188333333)
47188,Vega de Valdetronco,88,Point(-5.113888888 41.592777777)
47189,Velascálvaro,156,Point(-4.9725 41.228611111)
47189,Velascálvaro,156,Point(-4.97242 41.23028)
47190,Velilla,109,Point(-5.004166666 41.556111111)
47191,Velliza,121,Point(-4.946388888 41.579444444)
47192,Ventosa de la Cuesta,110,Point(-4.831111111 41.4125)
47193,Viana de Cega,2282,Point(-4.75 41.533055555)
47194,Viloria,338,Point(-4.3827406 41.445392)
47195,Villabáñez,516,Point(-4.520555555 41.630555555)
47196,Villabaruz de Campos,31,Point(-4.995277777 42.009722222)
47197,Villabrágima,1075,Point(-5.111388888 41.825277777)
47198,Villacarralón,71,Point(-5.0425144 42.1895019)
47199,Villacid de Campos,83,Point(-5.124444444 42.081666666)
47200,Villaco,72,Point(-4.268888888 41.738888888)
47203,Villafrades de Campos,59,Point(-4.970555555 42.0775)
47204,Villafranca de Duero,247,Point(-5.3 41.433055555)
47205,Villafrechós,473,Point(-5.218611111 41.893333333)
47206,Villafuerte,80,Point(-4.322222222 41.732222222)
47207,Villagarcía de Campos,297,Point(-5.193055555 41.781388888)
47208,Villagómez la Nueva,46,Point(-5.1425 42.156111111)
47209,Villalán de Campos,36,Point(-5.236666666 42.013888888)
47210,Villalar de los Comuneros,469,Point(-5.138611111 41.549444444)
47211,Villalba de la Loma,56,Point(-5.191666666 42.175555555)
47212,Villalba de los Alcores,383,Point(-4.859166666 41.863333333)
47213,Villalbarba,96,Point(-5.213055555 41.603055555)
47214,Villalón de Campos,1473,Point(-5.0347132 42.0984494)
47215,Villamuriel de Campos,55,Point(-5.2075 41.947222222)
47216,Villán de Tordesillas,122,Point(-4.921388888 41.5925)
47217,Villanubla,2903,Point(-4.844722222 41.711388888)
47218,Villanueva de Duero,1263,Point(-4.865833333 41.518611111)
47219,Villanueva de la Condesa,64,Point(-5.096111111 42.149166666)
47220,Villanueva de los Caballeros,147,Point(-5.248611111 41.758888888)
47221,Villanueva de los Infantes,116,Point(-4.483333333 41.702222222)
47222,Villanueva de San Mancio,96,Point(-5.012222222 41.928055555)
47223,Villardefrades,145,Point(-5.254722222 41.723333333)
47224,Villarmentero de Esgueva,99,Point(-4.543611111 41.684722222)
47225,Villasexmir,67,Point(-5.064722222 41.638888888)
47226,Villavaquerín,155,Point(-4.462222222 41.663055555)
47227,Villavellid,51,Point(-5.27671 41.69207)
47228,Villaverde de Medina,497,Point(-5.028055555 41.306944444)
47228,Villaverde de Medina,497,Point(-5.02625 41.30687)
47229,Villavicencio de los Caballeros,215,Point(-5.237222222 42.059444444)
47230,Wamba,289,Point(-4.9175 41.676388888)
47231,Zaratán,6386,Point(-4.78417 41.65971)
47231,Zaratán,6386,Point(-4.783611111 41.660277777)
47232,La Zarza,109,Point(-4.770833333 41.261388888)
48001,Abadiano,7768,Point(-2.6075 43.1525)
48002,Abanto y Ciérvana,9379,Point(-3.071944444 43.314722222)
48003,Amorebieta-Echano,19660,Point(-2.734166666 43.219166666)
48004,Amoroto,390,Point(-2.5132747 43.3267938)
48005,Aracaldo,156,Point(-2.9354354 43.1530741)
48006,Aránzazu,411,Point(-2.789166666 43.1575)
48007,Arbácegui y Guerricaiz,467,Point(-2.594750803 43.2564101)
48008,Arcentales,754,Point(-3.228003971 43.2405209)
48009,Arrancudiaga,1018,Point(-2.920118858 43.172518878)
48010,Arrieta,582,Point(-2.7697002 43.3402674)
48011,Arrigorriaga,11939,Point(-2.886111111 43.207777777)
48012,Baquio,2857,Point(-2.811389 43.427778)
48013,Baracaldo,102986,Point(-2.991666666 43.297222222)
48014,Barrica,1513,Point(-2.9609879 43.4066267)
48015,Basauri,40274,Point(-2.89 43.236666666)
48016,Berango,8242,Point(-2.995 43.365)
48017,Bermeo,17038,Point(-2.721388888 43.420833333)
48018,Berriatúa,1224,Point(-2.467222222 43.309722222)
48019,Bérriz,4533,Point(-2.575555555 43.175833333)
48020,Bilbao,351124,Point(-2.935 43.263055555)
48021,Busturia,1693,Point(-2.696666666 43.382777777)
48022,Valle de Carranza,2715,Point(-3.363257383 43.2057282)
48023,Castillo y Elejabeitia,743,Point(-2.7843203 43.1334436)
48024,Ceánuri,1234,Point(-2.7494389 43.0988891)
48025,Ceberio,1087,Point(-2.8524223 43.1468424)
48026,Dima,1531,Point(-2.708382366 43.1093279)
48027,Durango,30192,Point(-2.6321025 43.166974)
48028,Ea,824,Point(-2.583611111 43.381111111)
48029,Echévarri,12038,Point(-2.891666666 43.247222222)
48030,Echevarría,791,Point(-2.477222222 43.254166666)
48031,Elanchove,320,Point(-2.638611111 43.403888888)
48032,Elorrio,7277,Point(-2.5426453 43.1304644)
48033,Ereño,275,Point(-2.615890656 43.35113795)
48034,Ermua,15516,Point(-2.5025 43.186666666)
48035,Frúniz,591,Point(-2.789501095 43.3276522)
48036,Galdácano,24776,Point(-2.845833333 43.230555555)
48037,Galdames,829,Point(-3.095639603 43.266113)
48038,Gámiz-Fica,1414,Point(-2.825125304 43.3140716)
48039,Garay,332,Point(-2.609722222 43.194722222)
48040,Gatica,1633,Point(-2.871944444 43.363888888)
48041,Gautéguiz de Arteaga,866,Point(-2.652224874 43.36818995)
48042,Gordejuela,1720,Point(-3.072777777 43.181388888)
48043,Górliz,6034,Point(-2.932777777 43.416111111)
48044,Guecho,75752,Point(-3.006388888 43.344166666)
48045,Güeñes,6817,Point(-3.094166666 43.213888888)
48046,Guernica y Luno,17129,Point(-2.676666666 43.316944444)
48047,Guizaburuaga,196,Point(-2.5379481 43.3309436)
48048,Ibarranguelua,669,Point(-2.6311482 43.3896126)
48049,Ispáster,721,Point(-2.543056 43.362778)
48050,Izurza,224,Point(-2.638888888 43.155)
48051,Lanestosa,244,Point(-3.4372558 43.215611)
48052,Larrabezúa,2039,Point(-2.7959846 43.2609468)
48053,Lauquíniz,1239,Point(-2.914438189 43.34971205)
48054,Lejona,32748,Point(-2.984722222 43.328888888)
48055,Lemona,3614,Point(-2.7788097 43.2098775)
48056,Lemóniz,1347,Point(-2.9022672 43.411411)
48057,Lequeitio,7211,Point(-2.504883333 43.363877777)
48058,Mallavia,1106,Point(-2.528888888 43.189722222)
48059,Mañaria,539,Point(-2.659722222 43.139166666)
48060,Marquina-Jeméin,5089,Point(-2.496388888 43.268888888)
48061,Maruri-Jatabe,1129,Point(-2.86877087 43.39639525)
48062,Mendata,382,Point(-2.632351 43.287922)
48063,Mendeja,426,Point(-2.4857921 43.345833)
48064,Meñaca,789,Point(-2.801666666 43.364722222)
48065,Miravalles,4213,Point(-2.900277777 43.181388888)
48066,Morga,416,Point(-2.75 43.283333)
48067,Múgica,1546,Point(-2.691416666 43.288833333)
48068,Mundaca,1816,Point(-2.698333333 43.407222222)
48069,Munguía,18129,Point(-2.847222222 43.354722222)
48070,Murélaga,639,Point(-2.5628139 43.296423)
48071,Musques,7465,Point(-3.121666666 43.323333333)
48072,Ochandiano,1322,Point(-2.653333333 43.041111111)
48073,Ondárroa,8060,Point(-2.419444444 43.321944444)
48074,Orduña,4247,Point(-3.011228722 42.995833333)
48075,Orozco,2666,Point(-2.911111 43.108611)
48076,Pedernales,362,Point(-2.695 43.396111111)
48077,Plencia,4407,Point(-2.946388888 43.405833333)
48078,Portugalete,44843,Point(-3.019583 43.319444)
48079,Rigoitia,499,Point(-2.723888888 43.32)
48080,Valle de Trápaga,11797,Point(-3.035555555 43.306111111)
48081,Lezama,2430,Point(-2.833333333 43.274722222)
48082,Santurce,46442,Point(-3.031388888 43.330277777)
48083,Ortuella,8735,Point(-3.056944444 43.310277777)
48084,Sestao,28512,Point(-3.005555555 43.310833333)
48085,Sopelana,15048,Point(-2.982222222 43.381388888)
48086,Sopuerta,2820,Point(-3.1525 43.262777777)
48087,Trucíos,515,Point(-3.280335785 43.2838127)
48088,Ubidea,167,Point(-2.6888828 43.0241516)
48089,Urdúliz,6128,Point(-2.9492348 43.372649)
48090,Valmaseda,7718,Point(-3.192777777 43.195833333)
48091,Valle de Achondo,1342,Point(-2.583611111 43.13)
48092,Bedia,1111,Point(-2.8019783 43.2084398)
48093,Villaro,1292,Point(-2.7681889 43.1215986)
48094,Yurre,4344,Point(-2.7783435 43.1642445)
48095,Zaldívar,3066,Point(-2.545277777 43.1725)
48096,Zalla,8334,Point(-3.1310266 43.2140298)
48097,Zarátamo,1609,Point(-2.872222222 43.212777777)
48901,Derio,7294,Point(-2.8858821 43.2916949)
48902,Erandio,24659,Point(-2.973055555 43.304722222)
48903,Lujua,2364,Point(-2.9388878 43.3147645)
48904,Sondica,4670,Point(-2.9260509 43.2990664)
48905,Zamudio,3442,Point(-2.8623645 43.2827605)
48906,Forúa,928,Point(-2.6754845 43.3373452)
48907,Cortézubi,447,Point(-2.655104 43.3407404)
48908,Murueta,311,Point(-2.680555555 43.352777777)
48909,Navárniz,264,Point(-2.583611111 43.320833333)
48910,Yurreta,3897,Point(-2.631666666 43.177777777)
48911,Ajánguiz,458,Point(-2.669884201 43.29982495)
48912,Alonsótegui,2991,Point(-2.987778 43.246667)
48913,Ciérvana,1512,Point(-3.082039 43.3518319)
48914,Arrazua,417,Point(-2.63861 43.3117)
48915,Cenarruza,401,Point(-2.555833333 43.245)
48916,Usánsolo,4565,Point(-2.81861111 43.22194444)
49002,Abezames,58,Point(-5.426583333 41.625055555)
49003,Alcañices,1062,Point(-6.347934001 41.698873403)
49004,Alcubilla de Nogales,108,Point(-5.922222222 42.127222222)
49005,Alfaraz de Sayago,120,Point(-5.9833872 41.2273135)
49006,Algodre,131,Point(-5.6036991 41.5667182)
49007,Almaraz de Duero,386,Point(-5.916666666 41.466666666)
49008,Almeida de Sayago,411,Point(-6.072777777 41.267222222)
49009,Andavías,404,Point(-5.8554852 41.5979982)
49010,Arcenillas,450,Point(-5.6857133 41.4559842)
49011,Arcos de la Polvorosa,211,Point(-5.6975 41.944444444)
49012,Argañín,79,Point(-6.21 41.439722222)
49013,Argujillo,215,Point(-5.587469152 41.311059572)
49014,Arquillinos,105,Point(-5.656111111 41.708888888)
49015,Arrabalde,186,Point(-5.895277777 42.107777777)
49016,Aspariegos,223,Point(-5.598611111 41.673611111)
49017,Asturianos,252,Point(-6.4865878 42.0530668)
49018,Ayoó de Vidriales,264,Point(-6.066666666 42.128611111)
49019,Barcial del Barco,254,Point(-5.664166666 41.934166666)
49020,Belver de los Montes,252,Point(-5.449755893 41.722990844)
49021,Benavente,17309,Point(-5.6756156 42.0048668)
49022,Benegiles,266,Point(-5.635277777 41.626666666)
49023,Bermillo de Sayago,1028,Point(-6.111888888 41.365833333)
49024,La Bóveda de Toro,682,Point(-5.409514 41.34235)
49025,Bretó,163,Point(-5.738333333 41.881944444)
49026,Bretocino,192,Point(-5.755 41.883333333)
49027,Brime de Sog,114,Point(-6.0475 42.061388888)
49028,Brime de Urz,96,Point(-5.873333333 42.038055555)
49029,Burganes de Valverde,593,Point(-5.780791 41.9220085)
49030,Bustillo del Oro,75,Point(-5.461388888 41.674444444)
49031,Cabañas de Sayago,143,Point(-5.790555555 41.333055555)
49032,Calzadilla de Tera,278,Point(-6.0825 41.98)
49033,Camarzana de Tera,740,Point(-6.0264373 41.9946409)
49034,Cañizal,410,Point(-5.367699032 41.167153318)
49035,Cañizo,197,Point(-5.503333333 41.768333333)
49036,Carbajales de Alba,463,Point(-5.996944444 41.654444444)
49037,Carbellino,174,Point(-6.148055555 41.229722222)
49038,Casaseca de Campeán,88,Point(-5.7461764 41.3755044)
49039,Casaseca de las Chanas,373,Point(-5.675555555 41.439444444)
49040,Castrillo de la Guareña,133,Point(-5.324888757 41.230022715)
49041,Castrogonzalo,432,Point(-5.603611111 41.991111111)
49042,Castronuevo,216,Point(-5.543333333 41.721666666)
49043,Castroverde de Campos,240,Point(-5.303333333 41.97)
49044,Cazurra,72,Point(-5.703611111 41.415555555)
49046,Cerecinos de Campos,231,Point(-5.487222222 41.900833333)
49047,Cerecinos del Carrizal,111,Point(-5.653055555 41.683333333)
49048,Cernadilla,105,Point(-6.4173476 42.0203134)
49050,Cobreros,543,Point(-6.701388888 42.075555555)
49052,Coomonte,180,Point(-5.81316 42.11546)
49053,Coreses,1054,Point(-5.622222222 41.548055555)
49054,Corrales del Vino,930,Point(-5.7275 41.357777777)
49055,Cotanes del Monte,79,Point(-5.2898081 41.8169012)
49056,Cubillos,294,Point(-5.739444444 41.575)
49057,Cubo de Benavente,115,Point(-6.163055555 42.123611111)
49058,El Cubo de Tierra del Vino,294,Point(-5.710833333 41.255)
49059,Cuelgamures,77,Point(-5.657541666 41.306777777)
49061,Entrala,133,Point(-5.7547283 41.4311963)
49062,Espadañedo,109,Point(-6.3936304 42.1161382)
49063,Faramontanos de Tábara,318,Point(-5.893333333 41.834166666)
49064,Fariza,487,Point(-6.266666666 41.418055555)
49065,Fermoselle,1131,Point(-6.3949234 41.3174146)
49066,Ferreras de Abajo,461,Point(-6.078055555 41.896944444)
49067,Ferreras de Arriba,350,Point(-6.1944138 41.8986094)
49068,Ferreruela,409,Point(-6.071944444 41.765833333)
49069,Figueruela de Arriba,310,Point(-6.443055555 41.868611111)
49071,Fonfría,794,Point(-6.1404097 41.6355542)
49075,Fresno de la Polvorosa,117,Point(-5.77 42.083611111)
49076,Fresno de la Ribera,326,Point(-5.569444444 41.528333333)
49077,Fresno de Sayago,137,Point(-5.9708098 41.3184207)
49078,Friera de Valverde,121,Point(-5.8416263 41.9131749)
49079,Fuente Encalada,92,Point(-5.993333333 42.110555555)
49080,Fuentelapeña,589,Point(-5.382395492 41.252664072)
49081,Fuentesaúco,1593,Point(-5.49744532 41.231697574)
49082,Fuentes de Ropel,369,Point(-5.5458473 42.00262)
49083,Fuentesecas,43,Point(-5.4725 41.630555555)
49084,Fuentespreadas,267,Point(-5.6271251 41.3267073)
49085,Galende,1019,Point(-6.662222222 42.105166666)
49086,Gallegos del Pan,118,Point(-5.583333333 41.598055555)
49087,Gallegos del Río,455,Point(-6.173475 41.7352162)
49088,Gamones,89,Point(-6.1778005 41.4670486)
49090,Gema,201,Point(-5.649444444 41.418333333)
49091,Granja de Moreruela,228,Point(-5.738888888 41.810277777)
49092,Granucillo,105,Point(-5.9275 42.051944444)
49093,Guarrate,313,Point(-5.441831465 41.288794468)
49094,Hermisende,207,Point(-6.8953227 41.9686699)
49095,La Hiniesta,293,Point(-5.7988322 41.5524954)
49096,Jambrina,149,Point(-5.6638372 41.3937506)
49097,Justel,75,Point(-6.2943488 42.15014)
49098,Losacino,189,Point(-6.079444444 41.681111111)
49099,Losacio,90,Point(-6.0398748 41.7108807)
49100,Lubián,296,Point(-6.906944444 42.035)
49101,Luelmo,148,Point(-6.1327146 41.4396127)
49102,El Maderal,172,Point(-5.622823575 41.281963018)
49103,Madridanos,461,Point(-5.6040598 41.4803445)
49104,Mahíde,299,Point(-6.377222222 41.869166666)
49105,Maire de Castroponce,138,Point(-5.784166666 42.111666666)
49107,Malva,92,Point(-5.488055555 41.653888888)
49107,Malva,92,Point(-5.48639 41.6544)
49108,Manganeses de la Lampreana,438,Point(-5.708888888 41.750277777)
49109,Manganeses de la Polvorosa,637,Point(-5.7463806 42.0362362)
49110,Manzanal de Arriba,332,Point(-6.4397691 41.9914505)
49111,Manzanal del Barco,118,Point(-5.9460977 41.6361881)
49112,Manzanal de los Infantes,133,Point(-6.3828094 42.054973)
49113,Matilla de Arzón,150,Point(-5.6419419 42.1061011)
49114,Matilla la Seca,33,Point(-5.5 41.579166666)
49115,Mayalde,140,Point(-5.7975466 41.2510972)
49116,Melgar de Tera,331,Point(-6.0141347 41.965762)
49117,Micereces de Tera,404,Point(-5.8712632 41.9886738)
49118,Milles de la Polvorosa,206,Point(-5.7329641 41.9231714)
49119,Molacillos,223,Point(-5.659166666 41.582777777)
49120,Molezuelas de la Carballeda,47,Point(-6.1861859 42.0827555)
49121,Mombuey,395,Point(-6.3289988 42.0240748)
49122,Monfarracinos,998,Point(-5.706255 41.5539067)
49123,Montamarta,549,Point(-5.8049388 41.6470095)
49124,Moral de Sayago,265,Point(-6.1010812 41.4725316)
49125,Moraleja del Vino,1796,Point(-5.655449 41.4645748)
49126,Moraleja de Sayago,300,Point(-6.0015141 41.1709984)
49127,Morales del Vino,3040,Point(-5.7319384 41.4463897)
49128,Morales de Rey,529,Point(-5.7856032 42.067814)
49129,Morales de Toro,918,Point(-5.308611111 41.536666666)
49130,Morales de Valverde,156,Point(-5.89 41.94)
49131,Moralina,211,Point(-6.138333333 41.489444444)
49132,Moreruela de los Infanzones,318,Point(-5.706944444 41.631388888)
